baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSMUSG00000092242	3.29209090267782	1.98256994509751	1.98776879417356	0.997384580595446	0.318577872898568	NA	Gm20515
ENSMUSG00000092257	1.30617303850028	-0.299358831265029	1.988333975127	-0.150557620102985	0.880324694470468	NA	Gm2308
ENSMUSG00000092309	1.10897591005309	-1.99178168944052	1.98197453531115	-1.0049481736292	0.314921806035949	NA	4930518C09Rik
ENSMUSG00000092323	3.61882311624804	0.215510422842376	1.98703168170759	0.108458473423621	0.913632019549183	NA	BB365896
ENSMUSG00000092325	0.87780091823282	0.0957149838295722	1.9887283069716	0.0481287380956151	0.961613643050049	NA	Gm18284
ENSMUSG00000092335	5.83656736956437	1.78808048492791	1.95988648887044	0.912338798742598	0.361590396007986	NA	Gm7221
ENSMUSG00000092349	0.445129431783765	-1.64032205796148	1.9766261967029	-0.829859515520746	0.406618216661013	NA	Platr17
ENSMUSG00000092354	2.50193089480407	-0.91348151341309	1.98780060011512	-0.459543836217873	0.645843680349515	NA	Gm20548
ENSMUSG00000092358	0.903629776757586	2.21962573063442	1.98179511915339	1.1200076683924	0.262710494303843	NA	Gm20430
ENSMUSG00000092399	1.35687858450632	1.22070779970554	1.98471688691077	0.615053868768953	0.538519145876705	NA	4930556N13Rik
ENSMUSG00000092400	1.69456997630336	-2.29693900111377	1.98476703763708	-1.15728393184539	0.247156376132354	NA	NA
ENSMUSG00000092448	0.886650864787859	-0.936957742030865	1.98800345589052	-0.471305891976509	0.63742230872149	NA	Gm20387
ENSMUSG00000092470	1.87416081677939	-2.34067227739925	1.98492142392547	-1.1792266682125	0.238307929601227	NA	Gm20518
ENSMUSG00000092492	3.57765923779913	-1.87247088709646	1.98620483531667	-0.942738056922476	0.34581490226159	NA	B230208B08Rik
ENSMUSG00000092536	4.49077995568141	1.17572840433298	1.95887184565164	0.600206903245302	0.548368353556269	NA	Gm20501
ENSMUSG00000092564	1.45335050733728	-1.07198226158265	1.9829144325951	-0.540609440307375	0.588776809630825	NA	BC051226
ENSMUSG00000092569	9.20326130476401	-3.41108206234661	1.78372616064204	-1.91233505322298	0.0558332324945282	NA	Gm20544
ENSMUSG00000092592	8.04581171753243	0.87381087621591	1.89338734308718	0.46150666391968	0.644435141477042	NA	Gm20449
ENSMUSG00000092625	2.34078053771818	-0.195012128687422	1.98810088557812	-0.098089654354092	0.921861102538649	NA	Gm20404
ENSMUSG00000092680	0.839538182925468	0.993431396397416	1.98801337790695	0.499710619373866	0.617278853960416	NA	Snord55
ENSMUSG00000092702	7.74605960766809	3.31983217390226	1.83842862252212	1.80579878556711	0.07094977524587	NA	Gm24514
ENSMUSG00000092751	1.74930783251641	1.39185736866336	1.98610035854066	0.700799112531285	0.483428391990588	NA	Mir3080
ENSMUSG00000092805	1.47234809353666	1.2703802509733	1.98847475830438	0.638871700869154	0.522906399080823	NA	Gm26461
ENSMUSG00000092829	3.67051116669622	0.891506227483787	1.98748305904974	0.44856041586087	0.653748794304165	NA	Gm23159
ENSMUSG00000092852	0.312360136129899	-1.46025819813949	1.97133705026138	-0.740745068402117	0.458848027441229	NA	Mir5103
ENSMUSG00000092876	0.445129431783765	-1.64032205796148	1.9766261967029	-0.829859515520746	0.406618216661013	NA	Gm25641
ENSMUSG00000092958	1.15579745487526	-2.08719589612397	1.98334494740779	-1.05236151626166	0.292633717917359	NA	Mir5128
ENSMUSG00000093000	5.7218854319826	-3.90213113559218	1.93638190626015	-2.0151660800883	0.0438872503150711	NA	Gm24155
ENSMUSG00000093149	0.768234712491175	0.798317706842745	1.97948421502957	0.40329581856798	0.686730617455923	NA	Gm23374
ENSMUSG00000093157	1.60092688665903	-2.24673112904735	1.98438000360214	-1.13220810780646	0.257546952237098	NA	Mir3098
ENSMUSG00000093383	5.90744171561239	-0.636907372584937	1.90180931387727	-0.334895495535488	0.737703920144041	NA	Gm20642
ENSMUSG00000093402	3.50904072837651	1.05896144181541	1.98783926284858	0.532719853967429	0.594227520495766	NA	Gm18588
ENSMUSG00000093436	2.81027350176282	-2.62713167232764	1.98862245541406	-1.32108116609828	0.186474302174156	NA	Gm20646
ENSMUSG00000093459	2.32821869327954	-1.47886213513689	1.98786555361493	-0.743944746387692	0.456909903140026	NA	NA
ENSMUSG00000093460	8.25865012506649	0.997931433984787	1.93813880725678	0.514891621925288	0.606628755720254	NA	Six3os1
ENSMUSG00000093465	2.12117461958784	-2.29576781182346	1.98446618975321	-1.15686919922226	0.247325804392204	NA	Gm20682
ENSMUSG00000093490	0.577898727437631	-1.75162171340319	1.97888548703812	-0.885155672158126	0.376072676481921	NA	Gm19932
ENSMUSG00000093497	0.445129431783765	-1.64032205796148	1.9766261967029	-0.829859515520746	0.406618216661013	NA	Gm20713
ENSMUSG00000093514	0.494270839655914	-0.145131269778212	1.98711903833168	-0.0730360219889289	0.941777452640555	NA	Gm28727
ENSMUSG00000093540	2.73038095254165	1.67259864818426	1.98762659017125	0.841505470119588	0.400064821874981	NA	4930505M18Rik
ENSMUSG00000093553	5.43444116694554	-2.54480462968089	1.94688152796308	-1.30711838040981	0.191172509754169	NA	Gm20633
ENSMUSG00000093561	2.9637339733837	-2.58530047561883	1.98869346674317	-1.29999948149511	0.193601146882186	NA	Gm20699
ENSMUSG00000093565	4.11541962590174	-0.636239083982313	1.9751471872277	-0.322122365409806	0.747359995422867	NA	Rab26os
ENSMUSG00000093577	5.40239064914798	0.0379854593838057	1.98227199318245	0.0191625869277514	0.984711403425213	NA	Gm20632
ENSMUSG00000093594	1.60862222547166	-2.2559416406243	1.98468491081956	-1.1366749594991	0.255674191016307	NA	Gm20707
ENSMUSG00000093651	1.67023635971439	-2.20783296732567	1.98522596538734	-1.11213182066904	0.266081476892306	NA	Gm5873
ENSMUSG00000093656	3.84210139067223	-0.155339855007728	1.96635271901453	-0.0789989779074728	0.937033436035791	NA	Gm20628
ENSMUSG00000093668	1.55276798322902	-2.40781445905088	1.98761693316487	-1.21140770078715	0.225739189458407	NA	Pou5f2
ENSMUSG00000093716	1.31979623914257	-0.528726172945187	1.9882348852452	-0.26592741977766	0.79029510725536	NA	Gm19815
ENSMUSG00000093726	6.21542263981033	1.96724378721293	1.97020495068939	0.998497027694801	0.318038405051851	NA	Gm20667
ENSMUSG00000093738	2.66672329167671	2.48329290358369	1.98735034220102	1.24954963946287	0.211464109524405	NA	AI606473
ENSMUSG00000093751	0.345218120391406	-1.59894057850101	1.96309815155565	-0.81449854009283	0.415359408224834	NA	Gm3307
ENSMUSG00000093772	2.52629988041257	-2.44671963707449	1.98839900590458	-1.23049731457767	0.218510931999722	NA	4931403E22Rik
ENSMUSG00000093793	1.24174520570696	-2.07441313947185	1.98205564984827	-1.04659681963554	0.295285569362859	NA	Gm24091
ENSMUSG00000093798	2.21219221489465	-0.936062348899459	1.98761323519546	-0.470947935103385	0.637677915660965	NA	Gm8355
ENSMUSG00000093858	5.2716456201451	-2.82628365579539	1.98044357980696	-1.42709627510362	0.153552146033433	NA	Gm19967
ENSMUSG00000093874	0.312360136129899	-1.46025819813949	1.97133705026138	-0.740745068402117	0.458848027441229	NA	Gm24539
ENSMUSG00000093880	6.31747991905962	-3.90348015992601	1.92741544455998	-2.02524067706491	0.0428426566868942	NA	Tmem181c-ps
ENSMUSG00000093885	0.480568834487157	0.661254448111277	1.97145241502104	0.335414866254441	0.737312155186197	NA	Rpl35a-ps5
ENSMUSG00000093989	3.6117113713928	0.480295696279669	1.98844180499973	0.241543753039197	0.809133710098795	NA	Rnasek
ENSMUSG00000094083	3.48017518164267	0.520165391533176	1.98722156463699	0.261755106118827	0.793510252657021	NA	Gm1604a
ENSMUSG00000094090	7.53241735361483	-1.52789755593307	1.70621156158043	-0.895491268689918	0.370524531166032	NA	Gm8494
ENSMUSG00000094091	0.312360136129899	-1.46025819813949	1.97133705026138	-0.740745068402117	0.458848027441229	NA	Gm21885
ENSMUSG00000094092	3.35421288919318	2.32878351741604	1.97484306761778	1.17922459541315	0.23830875476132	NA	Gm15921
ENSMUSG00000094122	1.92009339811812	1.17544157692974	1.98815283050576	0.591222947700016	0.554371049011088	NA	Rpl31-ps9
ENSMUSG00000094132	0.992830397928242	-0.617645472265272	1.98709890576793	-0.310827745147683	0.755931576140753	NA	Gm3264
ENSMUSG00000094158	1.13265803485348	2.34883666372516	1.98554577340138	1.18296777399467	0.23682191943701	NA	Gm23264
ENSMUSG00000094185	0.312147803616144	1.8019391470131	1.95719151726151	0.920675943626795	0.357219639443792	NA	Gm5445
ENSMUSG00000094191	0.428080983227241	1.95542643892948	1.96929101949344	0.99295960808904	0.320729639018397	NA	Rpl31-ps14
ENSMUSG00000094326	0.378337660044817	-0.458800655537933	1.98419641838061	-0.231227438618391	0.817138114595481	NA	Gm10045
ENSMUSG00000094338	3.94647482134764	0.66864363154546	1.98728157491992	0.336461445616938	0.736522920472046	NA	Hist1h2bl
ENSMUSG00000094463	0.773249880740499	-2.00139329556215	1.97940890436172	-1.01110654355044	0.311965438844663	NA	Gm8546
ENSMUSG00000094518	1.5618006806495	-2.25721568547506	1.98464991636489	-1.13733695140018	0.255397453156622	NA	Gm6421
ENSMUSG00000094530	6.06757993937278	-0.270840146934182	1.90231660763592	-0.142373853987831	0.886784713480439	NA	Gm21399
ENSMUSG00000094568	1.00593048778672	-2.21977910730835	1.98442723389822	-1.11859939704002	0.263311080822645	NA	Smarce1-ps1
ENSMUSG00000094595	2.92659557654669	1.71406789001598	1.98778845696952	0.862298945346107	0.388523032967838	NA	Fsbp
ENSMUSG00000094655	0.491950976605932	-1.66124913170647	1.97756602795578	-0.840047365408939	0.400881829850729	NA	Gm25360
ENSMUSG00000094786	9.04450734862379	-1.27548725669762	1.8533734647697	-0.68819764658501	0.491328325751037	NA	Gm14403
ENSMUSG00000094841	0.37580546448108	0.154953053553869	1.97011077546429	0.0786519496688462	0.937309465626163	NA	Gm10610
ENSMUSG00000094900	3.09963737991158	-2.55132420451881	1.98836291325195	-1.28312803840529	0.199447222099567	NA	NA
ENSMUSG00000094935	1.44023046988384	-2.30900862014288	1.9858033216255	-1.16275796046751	0.244927718110303	NA	Gm9726
ENSMUSG00000094942	6.17714831552851	-1.83441970778419	1.90942267793051	-0.960719556223344	0.336693195512701	NA	Gm3604
ENSMUSG00000094955	1.79522187797579	0.373761557905906	1.98812898506924	0.18799663437978	0.850879289518419	NA	Gm3699
ENSMUSG00000094958	2.75876201397367	0.46952942625023	1.98756510672253	0.236233482194944	0.813251499614396	NA	3110021N24Rik
ENSMUSG00000094989	4.4735489122247	2.36111565130038	1.93691562307182	1.2190080059119	0.222841153865156	NA	Rpl9-ps4
ENSMUSG00000095024	1.70248628769424	1.20613795201926	1.98861529816343	0.606521509279939	0.544168503699434	NA	Gm5458
ENSMUSG00000095087	1.06984970404356	-2.08164774437211	1.98358918031509	-1.04943491577296	0.293977995373072	NA	Gm25328
ENSMUSG00000095134	1.31005703968415	1.07407404376624	1.98839161136452	0.540172286800769	0.589078222778159	NA	Gm21857
ENSMUSG00000095159	0.80117700186182	-1.8797838392355	1.97683549605502	-0.950905547268248	0.341652325569779	NA	Tubb4b-ps1
ENSMUSG00000095195	0.428031760349093	-1.72350309850626	1.96597332141901	-0.87666657514063	0.380667766780863	NA	Gm3005
ENSMUSG00000095217	3.47632080934216	-1.55745573989052	1.98786043621449	-0.783483443564283	0.433343272407532	NA	Hist1h2bn
ENSMUSG00000095295	4.07063575351895	1.35180346119928	1.98665479493476	0.680442049945404	0.49622460322499	NA	Gm3488
ENSMUSG00000095306	0.555396304957114	-0.272393909648333	1.97689213483111	-0.137788959169289	0.890407210431437	NA	Gm21807
ENSMUSG00000095315	1.56949601946213	-2.1327260982149	1.98350103096656	-1.07523316848272	0.282270348954378	NA	Gm10130
ENSMUSG00000095334	1.5874227197567	-2.19164166648927	1.98491760701374	-1.10414742594104	0.269529191290451	NA	Gm21984
ENSMUSG00000095352	8.07435436391923	-4.30270978174692	1.8942152879951	-2.27149987069371	0.023116734789306	NA	NA
ENSMUSG00000095385	2.51754254500759	1.22137858861108	1.98800900170382	0.614372765698895	0.538969028202294	NA	D630033O11Rik
ENSMUSG00000095427	3.29123123142275	1.49395309373093	1.97535180913662	0.756297226054078	0.449471010897182	NA	Rps2-ps6
ENSMUSG00000095454	0.843437318745363	-1.89548990568662	1.98097321057715	-0.956847823870558	0.338644069670234	NA	NA
ENSMUSG00000095524	1.68212679949099	0.361144597331148	1.9877425063132	0.18168580496927	0.855829306553988	NA	Gm15682
ENSMUSG00000095588	1.13582722795848	-1.41374728522396	1.98750614204052	-0.711317190583626	0.476887701267675	NA	Gm12350
ENSMUSG00000095676	0.445129431783765	-1.64032205796148	1.9766261967029	-0.829859515520746	0.406618216661013	NA	Gm25099
ENSMUSG00000095687	3.70658756694088	0.29603477280373	1.98495138021184	0.149139558658679	0.881443511635312	NA	Rnaset2a
ENSMUSG00000095690	3.0921704941021	-2.43127509257139	1.98590319783263	-1.22426666880079	0.220851646379419	NA	Rab11b-ps2
ENSMUSG00000095762	7.60245312590323	-0.58313550452244	1.89929312522982	-0.307027649800964	0.758822326474869	NA	Gm16378
ENSMUSG00000095795	1.09416882638521	-0.864363148201165	1.98183008498609	-0.436143923108943	0.662732310903869	NA	NA
ENSMUSG00000095868	1.24174520570696	-2.07441313947185	1.98205564984827	-1.04659681963554	0.295285569362859	NA	Gm23136
ENSMUSG00000095895	0.36184190392042	0.0773750660650046	1.98218117954573	0.0390353146641908	0.968862233029561	NA	Gm21963
ENSMUSG00000095908	7.93139860015957	2.35823891659622	1.93886263024083	1.21630015443812	0.223870602725187	NA	Gm5576
ENSMUSG00000095913	1.82733927195723	-2.33090886379927	1.98484684261976	-1.17435200225462	0.240254062041727	NA	Gm21844
ENSMUSG00000095937	0.477775083531517	0.527954077240818	1.98753116906195	0.26563310576407	0.790521786577463	NA	Gm12671
ENSMUSG00000095990	2.71759813552476	-2.47874762660834	1.98641419899593	-1.24785033648132	0.212085870863421	NA	Zfp97
ENSMUSG00000096006	2.67077659070259	-2.46609043117785	1.98629767855705	-1.24155128297252	0.214402165774503	NA	Gm21596
ENSMUSG00000096010	6.46686729709094	-0.822212038995737	1.91445732436858	-0.429475250521407	0.667577401286691	NA	Hist4h4
ENSMUSG00000096146	1.81964393314459	-2.25751034318937	1.98406839275834	-1.13781881281364	0.255196147691778	NA	Kcnj11
ENSMUSG00000096156	0.312147803616144	1.8019391470131	1.95719151726151	0.920675943626795	0.357219639443792	NA	Gm9242
ENSMUSG00000096192	1.99923477362062	-2.32446710112848	1.98459011849185	-1.17125802424882	0.241495078342127	NA	Gm18856
ENSMUSG00000096221	3.38202820775148	-1.78477492960579	1.98677038580686	-0.898329742760364	0.36900978032707	NA	1500002C15Rik
ENSMUSG00000096233	6.28117365554024	2.19897620088015	1.95177062910389	1.12665708156996	0.259887494939057	NA	Gm13238
ENSMUSG00000096252	3.96043873844245	-0.221322552334113	1.91452656123468	-0.115601714186395	0.907968204292648	NA	Tes3-ps
ENSMUSG00000096299	0.555396304957114	-0.272393909648333	1.97689213483111	-0.137788959169289	0.890407210431437	NA	Gm21814
ENSMUSG00000096330	0.843437318745363	-1.89548990568662	1.98097321057715	-0.956847823870558	0.338644069670234	NA	Gm21976
ENSMUSG00000096361	1.00031340422712	0.0620592227634666	1.98803713131479	0.0312163298089023	0.975097016956566	NA	Gm5814
ENSMUSG00000096370	4.12608046537011	0.0875335606282988	1.95520325839102	0.0447695451880189	0.964291000162447	NA	Gm21992
ENSMUSG00000096563	1.22998792780395	0.181353648048697	1.98830001979	0.0912104039851346	0.92732540823021	NA	Gm24095
ENSMUSG00000096603	3.60785699909229	-2.5747626141928	1.98714654304515	-1.2957084736424	0.195075940905675	NA	NA
ENSMUSG00000096606	1.75213666570304	-0.634392569119306	1.98805336773823	-0.319102383977268	0.74964887594301	NA	Gm4980
ENSMUSG00000096647	5.2601177224225	-3.20144540537001	1.97495415400208	-1.62102264444091	0.10501278236226	NA	Gm6223
ENSMUSG00000096696	5.66243113088751	1.20735665703004	1.9080845044048	0.632758483307667	0.526891372111158	NA	Zfp960
ENSMUSG00000096722	0.574764616563619	-1.87827357716352	1.97890248299922	-0.949149133572672	0.342544767990738	NA	Hmgb1-ps9
ENSMUSG00000096751	2.04605631844279	-2.35934310621664	1.98497411441483	-1.18860144778874	0.234596537894025	NA	Gm28373
ENSMUSG00000096753	3.44104897563314	0.442077823731069	1.98746152718106	0.222433399431936	0.823976513993762	NA	Fam181a
ENSMUSG00000096768	5.64703118532257	0.251927544580832	1.89176647694839	0.133170530110681	0.894058516793536	NA	Erdr1
ENSMUSG00000096780	2.22564715891883	-2.4002378875945	1.98554327927983	-1.20885699780117	0.226717789383968	NA	Tmem181b-ps
ENSMUSG00000096789	2.90264294992478	-1.6666399461264	1.98786899003558	-0.838405324737505	0.401803099934799	NA	Gm10257
ENSMUSG00000096862	5.91845519694189	-2.28768470791726	1.89483188710738	-1.20732858861141	0.227305624986807	NA	Gm13301
ENSMUSG00000096864	6.65467343264259	2.57065250478202	1.95580391264018	1.31437128649152	0.1887212883334	NA	Gm21978
ENSMUSG00000096870	0.976206614399229	-1.94753915919998	1.98154769309103	-0.982837388163993	0.325687477339249	NA	Gm21816
ENSMUSG00000096917	4.36691035153967	-0.482564784407506	1.95007714979126	-0.247459329729165	0.804552763015769	NA	2500002B13Rik
ENSMUSG00000096919	0.428031760349093	-1.72350309850626	1.96597332141901	-0.87666657514063	0.380667766780863	NA	Gm26775
ENSMUSG00000096948	0.345218120391406	-1.59894057850101	1.96309815155565	-0.81449854009283	0.415359408224834	NA	Gm4221
ENSMUSG00000096956	2.12511329699749	1.09339124146457	1.98763952669058	0.550095340116861	0.582253982676832	NA	Snhg18
ENSMUSG00000096970	1.49161324264463	-2.2475909248019	1.98540213049516	-1.13205828193674	0.257609932388103	NA	2210017G18Rik
ENSMUSG00000096974	5.41349841510463	-0.728456463507629	1.93870747732332	-0.375743360990887	0.707107698611866	NA	Gm26881
ENSMUSG00000096976	1.2494405445196	-2.15301447403718	1.98413823678105	-1.08511314087173	0.277871547879852	NA	Gm26882
ENSMUSG00000096980	1.85890912048904	-0.837946330087758	1.98782785362549	-0.421538680303464	0.673361772306311	NA	Gm26526
ENSMUSG00000096981	2.36045412701207	0.80573189636997	1.98810013136366	0.405277321629322	0.685273674501438	NA	Gm16845
ENSMUSG00000096990	2.96553072564988	-2.45589201600152	1.98797916775818	-1.23537110238987	0.216692422516041	NA	Gm26790
ENSMUSG00000096995	0.555396304957114	-0.272393909648333	1.97689213483111	-0.137788959169289	0.890407210431437	NA	2810029C07Rik
ENSMUSG00000096996	4.4415268842663	-0.136596216530869	1.96700348883717	-0.0694438099912166	0.94463635773582	NA	Gm26792
ENSMUSG00000097000	7.80379063628523	-1.52533519120869	1.82331690094686	-0.836571629658328	0.402833398089381	NA	Gm17435
ENSMUSG00000097002	0.627346040872344	-0.221456756407327	1.98834585854159	-0.111377382086716	0.911317094936883	NA	Gm2670
ENSMUSG00000097008	4.48272518503455	-2.73135666258113	1.98550550123471	-1.37564799537579	0.168930639725576	NA	Gm26860
ENSMUSG00000097011	1.7326840489874	0.931637108986525	1.98700884413229	0.468864097780785	0.63916678014014	NA	Gm4651
ENSMUSG00000097015	2.39754266058222	-2.37519424087873	1.98520917067829	-1.19644532977207	0.231522820901976	NA	Gm26705
ENSMUSG00000097021	4.71502961507264	1.17741365878478	1.98743600188453	0.592428464447827	0.553563710244593	NA	4933433G15Rik
ENSMUSG00000097026	4.12183651027308	-3.1073582312279	1.97645787465491	-1.57218540859134	0.115907558405912	NA	Gm26786
ENSMUSG00000097030	0.312360136129899	-1.46025819813949	1.97133705026138	-0.740745068402117	0.458848027441229	NA	Gm26693
ENSMUSG00000097031	2.71121116682531	-0.856848730737755	1.98821605895774	-0.43096359013765	0.666494844818205	NA	Gm26820
